Price,Area,AddressStreet,AddressStreetNumber,District,BedroomQuantity,Link,Latitue,Longitude,Source
2000000,292,rua carazinho,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/217792,Not published,Not published,FOXTER
850000,67,rua eca de queiroz,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/219143,Not published,Not published,FOXTER
639000,48,rua luiz so,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224698,Not published,Not published,FOXTER
3899000,242,avenida soledade,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/219720,Not published,Not published,FOXTER
795000,45,rua curvelo,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/229233,Not published,Not published,FOXTER
875000,42,avenida lageado,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/219840,Not published,Not published,FOXTER
1100000,392,rua sacadura cabral,Not published,petrópolis,0,https://www.foxterciaimobiliaria.com.br/imovel/185259,Not published,Not published,FOXTER
2115000,162,rua curvelo,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/220412,Not published,Not published,FOXTER
1000000,287,rua sacadura cabral,Not published,petrópolis,0,https://www.foxterciaimobiliaria.com.br/imovel/202812,Not published,Not published,FOXTER
720000,68,rua riveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/221712,Not published,Not published,FOXTER
1100000,363,rua professor ivo corseuil,Not published,petrópolis,0,https://www.foxterciaimobiliaria.com.br/imovel/225208,Not published,Not published,FOXTER
290000,37,avenida bage,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/223768,Not published,Not published,FOXTER
1140000,88,rua dario pederneiras,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/223770,Not published,Not published,FOXTER
1540000,106,avenida encantado,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/223936,Not published,Not published,FOXTER
650000,73,rua barao do amazonas,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/223952,Not published,Not published,FOXTER
1680000,138,avenida bage,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/223955,Not published,Not published,FOXTER
834000,74,avenida lavras,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/223959,Not published,Not published,FOXTER
399000,45,rua coronel corte real,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/223964,Not published,Not published,FOXTER
9500000,395,rua regente,Not published,petrópolis,4,https://www.foxterciaimobiliaria.com.br/imovel/223967,Not published,Not published,FOXTER
750000,68,rua dario pederneiras,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/223973,Not published,Not published,FOXTER
650000,68,rua eca de queiroz,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/223974,Not published,Not published,FOXTER
532000,78,avenida coronel lucas de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/223979,Not published,Not published,FOXTER
636000,77,avenida ijui,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/223989,Not published,Not published,FOXTER
960000,73,avenida senador tarso dutra,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224012,Not published,Not published,FOXTER
720000,96,avenida alegrete,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224013,Not published,Not published,FOXTER
850000,44,avenida lageado,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224037,Not published,Not published,FOXTER
2250000,260,avenida ijui,Not published,petrópolis,4,https://www.foxterciaimobiliaria.com.br/imovel/224050,Not published,Not published,FOXTER
744800,74,rua coronel corte real,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224091,Not published,Not published,FOXTER
1599000,123,avenida alegrete,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224108,Not published,Not published,FOXTER
300000,37,avenida lavras,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224125,Not published,Not published,FOXTER
900000,68,rua mario antunes da cunha,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224141,Not published,Not published,FOXTER
568000,92,avenida coronel lucas de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224143,Not published,Not published,FOXTER
497000,67,avenida neusa goulart brizola,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224149,Not published,Not published,FOXTER
596550,44,avenida senador tarso dutra,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224153,Not published,Not published,FOXTER
1200000,92,rua amelia teles,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224165,Not published,Not published,FOXTER
1910000,182,rua dario pederneiras,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224175,Not published,Not published,FOXTER
760000,86,avenida coronel lucas de oliveira,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224182,Not published,Not published,FOXTER
690000,91,rua coronel corte real,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224195,Not published,Not published,FOXTER
849500,68,rua borges do canto,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224203,Not published,Not published,FOXTER
590000,74,rua riveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224204,Not published,Not published,FOXTER
1400000,97,rua desembargador alves nogueira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224217,Not published,Not published,FOXTER
480000,45,rua curvelo,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224269,Not published,Not published,FOXTER
700000,91,avenida protasio alves,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224279,Not published,Not published,FOXTER
800000,50,avenida lageado,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224281,Not published,Not published,FOXTER
851000,74,avenida lavras,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224287,Not published,Not published,FOXTER
600000,73,rua barao do amazonas,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224290,Not published,Not published,FOXTER
1140000,110,avenida bage,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224291,Not published,Not published,FOXTER
489000,72,rua artigas,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224317,Not published,Not published,FOXTER
911400,101,avenida lavras,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224326,Not published,Not published,FOXTER
890000,85,avenida coronel lucas de oliveira,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224329,Not published,Not published,FOXTER
1250000,107,avenida lageado,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224330,Not published,Not published,FOXTER
1130000,86,avenida ijui,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224333,Not published,Not published,FOXTER
2500000,226,avenida bage,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224335,Not published,Not published,FOXTER
650000,43,avenida lageado,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224345,Not published,Not published,FOXTER
650000,43,avenida lageado,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224346,Not published,Not published,FOXTER
795000,86,rua barao do amazonas,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224351,Not published,Not published,FOXTER
620000,78,rua barao do amazonas,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224367,Not published,Not published,FOXTER
795000,88,avenida alegrete,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224376,Not published,Not published,FOXTER
862000,80,rua guararapes,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224381,Not published,Not published,FOXTER
1110000,138,rua professor cristiano fischer,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224384,Not published,Not published,FOXTER
240000,31,rua artigas,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224406,Not published,Not published,FOXTER
2490000,161,rua curvelo,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224416,Not published,Not published,FOXTER
785000,74,avenida lavras,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224431,Not published,Not published,FOXTER
750000,43,avenida lageado,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224436,Not published,Not published,FOXTER
330000,48,rua felipe de oliveira,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224444,Not published,Not published,FOXTER
801000,74,avenida lavras,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224447,Not published,Not published,FOXTER
549000,52,avenida iguassu,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224452,Not published,Not published,FOXTER
575000,72,avenida coronel lucas de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224466,Not published,Not published,FOXTER
600000,48,rua mario antunes da cunha,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224478,Not published,Not published,FOXTER
580000,93,avenida coronel lucas de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224487,Not published,Not published,FOXTER
620000,54,rua mario antunes da cunha,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224503,Not published,Not published,FOXTER
495000,52,rua riveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224510,Not published,Not published,FOXTER
689000,67,avenida neusa goulart brizola,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224523,Not published,Not published,FOXTER
725000,48,rua luiz so,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224524,Not published,Not published,FOXTER
818000,74,avenida lavras,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224526,Not published,Not published,FOXTER
1680000,105,avenida itajai,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224531,Not published,Not published,FOXTER
1150000,101,rua amelia teles,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224539,Not published,Not published,FOXTER
999000,124,rua faria santos,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224544,Not published,Not published,FOXTER
250000,31,avenida coronel lucas de oliveira,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224549,Not published,Not published,FOXTER
1000000,137,rua faria santos,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224550,Not published,Not published,FOXTER
630000,43,avenida senador tarso dutra,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224556,Not published,Not published,FOXTER
590000,73,rua felipe de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224558,Not published,Not published,FOXTER
820000,72,avenida bage,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224564,Not published,Not published,FOXTER
2500000,139,avenida encantado,Not published,petrópolis,3,https://www.foxterciaimobiliaria.com.br/imovel/224567,Not published,Not published,FOXTER
520000,37,rua ferreira viana,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224590,Not published,Not published,FOXTER
1650000,99,avenida senador tarso dutra,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224683,Not published,Not published,FOXTER
385000,58,avenida coronel lucas de oliveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224684,Not published,Not published,FOXTER
900000,83,rua riveira,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224686,Not published,Not published,FOXTER
829000,67,rua professor ivo corseuil,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224688,Not published,Not published,FOXTER
1742895,106,travessa professor tupi caldas,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224689,Not published,Not published,FOXTER
1466868,106,travessa professor tupi caldas,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224691,Not published,Not published,FOXTER
490000,64,rua santos neto,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224695,Not published,Not published,FOXTER
940000,63,travessa professor tupi caldas,Not published,petrópolis,1,https://www.foxterciaimobiliaria.com.br/imovel/224702,Not published,Not published,FOXTER
995000,78,rua professor ivo corseuil,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224703,Not published,Not published,FOXTER
907000,78,rua professor ivo corseuil,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224704,Not published,Not published,FOXTER
885000,70,rua professor ivo corseuil,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224707,Not published,Not published,FOXTER
976000,78,rua professor ivo corseuil,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224710,Not published,Not published,FOXTER
1761654,107,travessa professor tupi caldas,Not published,petrópolis,2,https://www.foxterciaimobiliaria.com.br/imovel/224711,Not published,Not published,FOXTER
